time (seconds),"0: ""latitude (degrees)""","1: ""longitude (degrees)""","2: ""gps.speed (kts)""","3: ""gps.course (degrees)""","4: ""gps.numSats ()""","5: ""gps.hdop (m)""","6: ""gps.heading (faked) (degrees)""","7: ""bms.ssr.state ()""","8: ""bms.soc (%)""","9: ""bms.battery.voltage (V)""","10: ""bms.load.voltage (V)""","11: ""bms.current (A)""","12: ""battery.temp.avg (C)""","13: ""battery.temp.high (C)""","14: ""bms.temp.avg (C)""","15: ""bms.temp.high (C)""","16: ""bms.humidity (%)""","17: ""bms.watchdog (s)""","18: ""bms.derate (%)""","19: ""tx.batt.v (V)""","20: ""rx.map.in (pct)""","21: ""rx.command_duty ()""","22: ""rx.status ()""","23: ""rx.msg_num ()""","24: ""rx.delay (ms)""","25: ""rx.rssi ()""","26: ""esc.battery.voltage (Volts)""","27: ""esc.battery.current (Amps)""","28: ""esc.power (Watt)""","29: ""esc.fet.temp (C)""","30: ""esc.erpm (erpm)""","31: ""esc.rpm (rpm)""","32: ""esc.fault ()""","33: ""esc.motor.current (A)""","34: ""esc.motor.temp (C)""","35: ""mech.torque (Nm)""","36: ""mech.power (W)""","37: ""efficiency (%)""","38: ""esc.motor.serial ()""","39: ""esc.motor.serial ()""","40: ""can.errors ()""","41: ""board.water ()""","42: ""pod.depth ()""","43: ""imu.accel.x (g)""","44: ""imu.accel.y (g)""","45: ""imu.accel.z (g)""","46: ""imu.gyro.x (deg/s)""","47: ""imu.gyro.y (deg/s)""","48: ""imu.gyro.z (deg/s)""","49: ""twd (deg)"""
158.7,59.2048988,18.1774044,2.3,270,7,-1,270,63,0.99,49.036,49.13,5.488,22.45999908,22.45999908,20.39999962,22.5,37.13999939,-1,100,4,128,0.295074,3,10,6,-1,48.92,20.2,269.0899424,24,0,1060,-32765,22.1,32,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
158.8,59.2048988,18.1774044,2.3,270,7,-1,270,63,0.99,49.036,49.13,5.488,22.45999908,22.45999908,20.39999962,22.5,37.13999939,-1,100,4,132,0.322357,3,13,14,-1,48.79,22.3,269.0899424,21,0,1270,-32765,27,31,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
158.9,59.2048988,18.1774044,2.3,270,7,-1,270,63,0.99,49.036,48.94,5.488,22.45999908,22.45999908,20.39999962,22.5,37.13999939,-1,100,4,137,0.322357,3,18,10,-1,48.73,22.1,269.0899424,21,0,1340,-32765,25.4,31,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
159,59.2048988,18.1774063,2.3,90,7,-1,90,63,0.99,49.036,48.94,5.488,22.45999908,22.45999908,20.39999962,22.5,37.13999939,-1,100,4,137,0.322357,3,22,0,-1,48.75,21.8,269.0899424,21,0,1372,-32765,24.5,31,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
159.1,59.2048988,18.1774044,2.3,270,7,-1,270,63,0.99,49.036,48.88,5.488,22.45999908,22.45999908,20.39999962,22.5,37.13999939,-1,100,4,137,0.322357,3,26,16,-1,48.73,22.5,269.0899424,21,0,1327,-32765,26.7,31,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
159.2,59.2048988,18.1774044,2.3,270,7,-1,270,63,0.99,48.852,48.88,13.88,22.45999908,22.45999908,20.37999916,22.45999908,37.13999939,-1,100,4,138,0.324707,3,30,3,-1,48.72,22.3,678.0853029,21,0,1358,-32765,25.8,31,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
159.3,59.2048988,18.1774025,2.3,270,7,-1,270,63,0.99,48.852,48.88,13.88,22.45999908,22.45999908,20.37999916,22.45999908,37.13999939,-1,100,4,140,0.329437,3,35,0,-1,48.72,22.5,678.0853029,21,0,1355,-32765,26.5,31,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
159.4,59.2048988,18.1774025,2.3,270,7,-1,270,63,0.99,48.852,48.88,13.88,22.45999908,22.45999908,20.37999916,22.45999908,37.13999939,-1,100,4,140,0.329437,3,38,39,-1,48.7,22.4,678.0853029,21,0,1365,-32765,25.8,31,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
159.5,59.2048988,18.1773987,2.3,270,7,-1,270,63,0.99,48.852,48.87,13.88,22.45999908,22.45999908,20.37999916,22.45999908,37.13999939,-1,100,4,140,0.329437,3,43,7,-1,48.72,22.8,678.0853029,21,0,1398,-32765,27,31,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
159.6,59.2048988,18.1773987,2.3,270,7,-1,270,63,0.99,48.852,48.87,13.88,22.45999908,22.45999908,20.37999916,22.45999908,37.13999939,-1,100,4,140,0.329437,3,46,46,-1,48.7,22.7,678.0853029,21,0,1356,-32765,26.3,31,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
159.7,59.2048988,18.1773949,2.4,270,7,-1,270,63,0.99,48.832,48.86,14.418,22.45999908,22.45999908,20.39999962,22.5,37.13999939,-1,100,4,140,0.329437,3,51,11,-1,48.7,23,704.0793101,21,0,1397,-32765,27.4,31,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
159.8,59.2048988,18.1773949,2.4,270,7,-1,270,63,0.99,48.832,48.86,14.418,22.45999908,22.45999908,20.39999962,22.5,37.13999939,-1,100,4,140,0.329437,3,55,30,-1,48.72,22.8,704.0793101,20,0,1371,-32765,26.9,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
159.9,59.2048988,18.1773949,2.4,270,7,-1,270,63,0.99,48.832,48.86,14.418,22.45999908,22.45999908,20.39999962,22.5,37.13999939,-1,100,4,141,0.331787,3,59,19,-1,48.71,22.5,704.0793101,20,0,1379,-32765,26,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
160,59.2048988,18.1773911,2.4,270,7,-1,270,63,0.99,48.832,48.86,14.418,22.45999908,22.45999908,20.39999962,22.5,37.13999939,-1,100,4,141,0.331787,3,63,35,-1,48.71,22.8,704.0793101,20,0,1375,-32765,26.6,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
160.1,59.2048988,18.1773872,2.4,270,7,-1,270,63,0.99,48.832,48.86,14.418,22.45999908,22.45999908,20.39999962,22.5,37.13999939,-1,100,4,142,0.334137,3,68,2,-1,48.68,22.3,704.0793101,20,0,1365,-32765,25.3,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
160.2,59.2048988,18.1773872,2.4,270,7,-1,270,63,0.99,48.828,48.86,14.687,22.45999908,22.45999908,20.37000084,22.37999916,37.13999939,-1,100,4,145,0.341187,3,72,20,-1,48.67,23.4,717.1563476,20,0,1422,-32765,27.7,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
160.3,59.2049026,18.1773834,2.5,318.51,7,-1,318.5,63,0.99,48.828,48.85,14.687,22.45999908,22.45999908,20.37000084,22.37999916,37.13999939,-1,100,4,146,0.343536,3,76,8,-1,48.66,22.9,717.1563476,20,0,1399,-32765,26.2,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
160.4,59.2049026,18.1773834,2.5,318.51,7,-1,318.5,63,0.99,48.828,48.85,14.687,22.45999908,22.45999908,20.37000084,22.37999916,37.13999939,-1,100,4,146,0.343536,3,80,26,-1,48.65,23.7,717.1563476,20,0,1440,-32765,28.5,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
160.5,59.2049026,18.1773777,2.5,270,7,-1,270,63,0.99,48.828,48.82,14.687,22.45999908,22.45999908,20.37000084,22.37999916,37.13999939,-1,100,4,146,0.343536,3,84,13,-1,48.65,22.9,717.1563476,20,0,1406,-32765,26.1,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
160.6,59.2049026,18.1773777,2.5,270,7,-1,270,63,0.99,48.828,48.82,14.687,22.45999908,22.45999908,20.37000084,22.37999916,37.13999939,-1,100,4,146,0.343536,3,89,10,-1,48.65,23.1,717.1563476,20,0,1435,-32765,26.7,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
160.7,59.2049026,18.1773739,2.7,270,7,-1,270,63,0.99,48.796,48.82,16.086,22.45999908,22.45999908,20.37999916,22.37999916,37.13999939,-1,100,4,146,0.343536,3,91,20,-1,48.65,22.8,784.9422731,20,0,1418,-32765,25.6,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
160.8,59.2049026,18.1773739,2.7,270,7,-1,270,63,0.99,48.796,48.82,16.086,22.45999908,22.45999908,20.37999916,22.37999916,37.13999939,-1,100,4,146,0.343536,3,97,17,-1,48.66,23,784.9422731,19,0,1438,-32765,26.6,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
160.9,59.2049026,18.1773739,2.7,270,7,-1,270,63,0.99,48.796,48.82,16.086,22.45999908,22.45999908,20.37999916,22.37999916,37.13999939,-1,100,4,146,0.343536,3,101,2,-1,48.62,22.7,784.9422731,19,0,1407,-32765,25.7,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
161,59.2049026,18.1773682,2.8,270,7,-1,270,63,0.99,48.796,48.82,16.086,22.45999908,22.45999908,20.37999916,22.37999916,37.13999939,-1,100,4,146,0.343536,3,106,20,-1,48.66,23.4,784.9422731,19,0,1456,-32765,27.5,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
161.1,59.2049026,18.1773624,3,270,7,-1,270,63,0.99,48.796,48.82,16.086,22.45999908,22.45999908,20.37999916,22.37999916,37.13999939,-1,100,4,146,0.343536,3,110,9,-1,48.63,22.7,784.9422731,19,0,1417,-32765,25.2,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
161.2,59.2049026,18.1773624,3,270,7,-1,270,63,0.99,48.796,48.82,15.925,22.45999908,22.45999908,20.39999962,22.44000053,37.11000061,-1,100,4,146,0.343536,3,114,27,-1,48.65,23.3,777.0665597,19,0,1437,-32765,27.3,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
161.3,59.2049026,18.1773586,3,270,7,-1,270,63,0.99,48.796,48.82,15.925,22.45999908,22.45999908,20.39999962,22.44000053,37.11000061,-1,100,4,146,0.343536,3,118,13,-1,48.64,23.2,777.0665597,19,0,1432,-32765,26.7,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
161.4,59.2049026,18.1773586,3,270,7,-1,270,63,0.99,48.796,48.82,15.925,22.45999908,22.45999908,20.39999962,22.44000053,37.11000061,-1,100,4,146,0.343536,3,123,10,-1,48.65,23,777.0665597,19,0,1418,-32765,26.6,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
161.5,59.2049026,18.1773529,3,270,7,-1,270,63,0.99,48.796,48.82,15.925,22.45999908,22.45999908,20.39999962,22.44000053,37.11000061,-1,100,4,146,0.343536,3,126,19,-1,48.63,22.5,777.0665597,19,0,1424,-32765,25,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
161.6,59.2049026,18.1773529,3,270,7,-1,270,63,0.99,48.796,48.82,15.925,22.45999908,22.45999908,20.39999962,22.44000053,37.11000061,-1,100,4,146,0.343536,3,-125,18,-1,48.66,23.2,777.0665597,19,0,1435,-32765,26.8,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
161.7,59.2049026,18.1773491,3,270,7,-1,270,63,0.99,48.796,48.82,16.086,22.46999931,22.46999931,20.37999916,22.37999916,37.11000061,-1,100,4,151,0.355316,3,-122,2,-1,48.64,22.7,784.9422731,19,0,1421,-32765,25.2,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
161.8,59.2049026,18.1773491,3,270,7,-1,270,63,0.99,48.796,48.82,16.086,22.46999931,22.46999931,20.37999916,22.37999916,37.11000061,-1,100,4,151,0.355316,3,-117,2,-1,48.61,23.1,784.9422731,19,0,1451,-32765,25.7,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
161.9,59.2049026,18.1773491,3,270,7,-1,270,63,0.99,48.796,48.82,16.086,22.46999931,22.46999931,20.37999916,22.37999916,37.11000061,-1,100,4,151,0.355316,3,-114,12,-1,48.59,22.9,784.9422731,19,0,1485,-32765,25,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
162,59.2049026,18.1773434,3,270,7,-1,270,63,0.99,48.796,48.82,16.086,22.46999931,22.46999931,20.37999916,22.37999916,37.11000061,-1,100,4,154,0.362366,3,-109,10,-1,48.61,23.1,784.9422731,19,0,1449,-32765,25.3,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
162.1,59.2049026,18.1773396,3,270,7,-1,270,63,0.99,48.796,48.79,16.086,22.46999931,22.46999931,20.37999916,22.37999916,37.11000061,-1,100,4,154,0.362366,3,-106,18,-1,48.58,23.1,784.9422731,19,0,1511,-32765,25.4,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
162.2,59.2049026,18.1773396,3,270,7,-1,270,63,0.99,48.74,48.79,17.862,22.46999931,22.46999931,20.37999916,22.44000053,37.11000061,-1,100,4,155,0.364716,3,-101,17,-1,48.57,23.2,870.5744567,19,0,1494,-32765,25.4,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
162.3,59.2049026,18.1773357,3,270,7,-1,270,63,0.99,48.74,48.76,17.862,22.46999931,22.46999931,20.37999916,22.44000053,37.11000061,-1,100,4,155,0.369415,3,-97,6,-1,48.57,23.3,870.5744567,19,0,1485,-32765,25.7,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
162.4,59.2049026,18.1773357,3,270,7,-1,270,63,0.99,48.74,48.76,17.862,22.46999931,22.46999931,20.37999916,22.44000053,37.11000061,-1,100,4,158,0.371765,3,-92,4,-1,48.53,23.5,870.5744567,19,0,1536,-32765,25.7,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
162.5,59.2049026,18.17733,3,270,7,-1,270,63,0.99,48.74,48.74,17.862,22.46999931,22.46999931,20.37999916,22.44000053,37.11000061,-1,100,4,158,0.371765,3,-88,8,-1,48.52,23.9,870.5744567,19,0,1497,-32765,26.7,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
162.6,59.2049026,18.17733,3,270,7,-1,270,63,0.99,48.74,48.74,17.862,22.46999931,22.46999931,20.37999916,22.44000053,37.11000061,-1,100,4,158,0.371765,3,-83,7,-1,48.54,23.8,870.5744567,19,0,1501,-32765,26.1,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
162.7,59.2049026,18.1773243,3,270,7,-1,270,63,0.99,48.712,48.73,19.529,22.46999931,22.46999931,20.39999962,22.44000053,37.11000061,-1,100,4,157,0.369415,3,-80,17,-1,48.52,24.1,951.3161617,19,0,1536,-32765,27.1,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
162.8,59.2049026,18.1773243,3,270,7,-1,270,63,0.99,48.712,48.73,19.529,22.46999931,22.46999931,20.39999962,22.44000053,37.11000061,-1,100,4,157,0.369415,3,-75,15,-1,48.49,23,951.3161617,19,0,1488,-32765,24.2,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
162.9,59.2049026,18.1773243,3,270,7,-1,270,63,0.99,48.712,48.74,19.529,22.46999931,22.46999931,20.39999962,22.44000053,37.11000061,-1,100,4,157,0.369415,3,-72,4,-1,48.54,23.4,951.3161617,19,0,1489,-32765,25.8,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
163,59.2049065,18.1773224,3,336.14,7,-1,336.1,63,0.99,48.712,48.74,19.529,22.46999931,22.46999931,20.39999962,22.44000053,37.11000061,-1,100,4,157,0.369415,3,-67,3,-1,48.53,23.5,951.3161617,19,0,1537,-32765,25.5,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
163.1,59.2049065,18.1773167,3,270,7,-1,270,63,0.99,48.712,48.74,19.529,22.46999931,22.46999931,20.39999962,22.44000053,37.11000061,-1,100,4,157,0.369415,3,-64,41,-1,48.52,23.1,951.3161617,19,0,1485,-32765,24.5,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
163.2,59.2049065,18.1773167,3,270,7,-1,270,63,0.99,48.716,48.74,19.153,22.46999931,22.46999931,20.38999939,22.45999908,37.06999969,-1,100,4,157,0.369415,3,-59,5,-1,48.56,23.8,933.047778,19,0,1492,-32765,26.6,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
163.3,59.2049065,18.1773129,3.2,270,7,-1,270,63,0.99,48.716,48.74,19.153,22.46999931,22.46999931,20.38999939,22.45999908,37.06999969,-1,100,4,157,0.369415,3,-55,24,-1,48.53,23.6,933.047778,19,0,1535,-32765,25.8,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
163.4,59.2049065,18.1773129,3.2,270,7,-1,270,63,0.99,48.716,48.74,19.153,22.46999931,22.46999931,20.38999939,22.45999908,37.06999969,-1,100,4,157,0.369415,3,-51,13,-1,48.53,23,933.047778,19,0,1498,-32765,24.7,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
163.5,59.2049103,18.1773109,3.2,336.14,7,-1,336.1,63,0.99,48.716,48.73,19.153,22.46999931,22.46999931,20.38999939,22.45999908,37.06999969,-1,100,4,157,0.369415,3,-47,32,-1,48.54,23.8,933.047778,19,0,1498,-32765,26.5,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
163.6,59.2049103,18.1773109,3.2,336.14,7,-1,336.1,63,0.99,48.716,48.73,19.153,22.46999931,22.46999931,20.38999939,22.45999908,37.06999969,-1,100,4,158,0.376495,3,-43,17,-1,48.52,24,933.047778,19,0,1535,-32765,26.6,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
163.7,59.2049103,18.1773052,3.5,270,7,-1,270,63,0.99,48.708,48.73,19.745,22.47999954,22.47999954,20.40999985,22.44000053,37.06999969,-1,100,4,186,0.436493,3,-38,16,-1,48.46,26.3,961.7199948,19,0,1553,-32765,28.9,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
163.8,59.2049103,18.1773052,3.5,270,7,-1,270,63,0.99,48.708,48.73,19.745,22.47999954,22.47999954,20.40999985,22.44000053,37.06999969,-1,100,4,184,0.432953,3,-34,5,-1,48.19,27.5,961.7199948,20,0,1693,-32765,30.7,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
163.9,59.2049103,18.1773052,3.5,270,7,-1,270,63,0.99,48.708,48.48,19.745,22.47999954,22.47999954,20.40999985,22.44000053,37.06999969,-1,100,4,184,0.432953,3,-30,26,-1,48.23,27.4,961.7199948,20,0,1686,-32765,30.5,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
164,59.2049141,18.1773014,3.7,318.51,7,-1,318.5,63,0.99,48.708,48.48,19.745,22.47999954,22.47999954,20.40999985,22.44000053,37.06999969,-1,100,4,184,0.432953,3,-26,14,-1,48.2,27.9,961.7199948,20,0,1670,-32765,31.5,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
164.1,59.2049217,18.1772976,3.8,336.14,7,-1,336.1,63,0.99,48.708,48.49,19.745,22.47999954,22.47999954,20.40999985,22.44000053,37.06999969,-1,100,4,184,0.432953,3,-21,12,-1,48.21,27.5,961.7199948,20,0,1668,-32765,30.5,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
164.2,59.2049217,18.1772976,3.8,336.14,7,-1,336.1,63,0.99,48.464,48.49,29.698,22.47999954,22.47999954,20.42000008,22.5,37.06999969,-1,100,4,184,0.432953,3,-17,0,-1,48.19,26.8,1439.264479,20,0,1661,-32765,29.2,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
164.3,59.2049217,18.1772957,3.9,270,7,-1,270,63,0.99,48.464,48.48,29.698,22.47999954,22.47999954,20.42000008,22.5,37.06999969,-1,100,4,184,0.432953,3,-12,0,-1,48.19,27.2,1439.264479,20,0,1663,-32765,30.2,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
164.4,59.2049217,18.1772957,3.9,270,7,-1,270,63,0.99,48.464,48.48,29.698,22.47999954,22.47999954,20.42000008,22.5,37.06999969,-1,100,4,184,0.432953,3,-9,9,-1,48.2,27.2,1439.264479,20,0,1667,-32765,30.2,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
164.5,59.2049255,18.1772957,4,270,7,-1,270,63,0.99,48.464,48.47,29.698,22.47999954,22.47999954,20.42000008,22.5,37.06999969,-1,100,4,184,0.432953,3,-4,7,-1,48.2,27.3,1439.264479,20,0,1675,-32765,30.2,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
164.6,59.2049255,18.1772957,4,270,7,-1,270,63,0.99,48.464,48.47,29.698,22.47999954,22.47999954,20.42000008,22.5,37.06999969,-1,100,4,184,0.432953,3,-1,14,-1,48.21,27.6,1439.264479,20,0,1675,-32765,30.8,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
164.7,59.2049294,18.1772957,4,270,7,-1,270,63,0.99,48.456,48.47,29.859,22.47999954,22.47999954,20.42000008,22.5,37.06999969,-1,100,4,185,0.435303,3,5,13,-1,48.21,27.6,1446.847706,20,0,1678,-32765,31,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
164.8,59.2049294,18.1772957,4,270,7,-1,270,63,0.99,48.456,48.47,29.859,22.47999954,22.47999954,20.42000008,22.5,37.06999969,-1,100,4,184,0.432953,3,9,2,-1,48.19,27.4,1446.847706,20,0,1691,-32765,30.3,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
164.9,59.2049294,18.1772957,4,270,7,-1,270,63,0.99,48.456,48.46,29.859,22.47999954,22.47999954,20.42000008,22.5,37.06999969,-1,100,4,185,0.435303,3,13,2,-1,48.21,27.6,1446.847706,20,0,1685,-32765,30.7,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
165,59.2049332,18.1772957,4.1,270,7,-1,270,63,0.99,48.456,48.46,29.859,22.47999954,22.47999954,20.42000008,22.5,37.06999969,-1,100,4,186,0.435303,3,17,8,-1,48.19,28.2,1446.847706,20,0,1682,-32765,32.1,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
165.1,59.204937,18.1772938,4.1,336.14,7,-1,336.1,63,0.99,48.456,48.44,29.859,22.47999954,22.47999954,20.42000008,22.5,37.06999969,-1,100,4,193,0.454132,3,21,4,-1,48.14,29.4,1446.847706,20,0,1675,-32765,33.2,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
165.2,59.204937,18.1772938,4.1,336.14,7,-1,336.1,63,0.99,48.42,48.44,32.549,22.47999954,22.47999954,20.40999985,22.47999954,37.06999969,-1,100,4,192,0.451782,3,25,16,-1,48.09,29.5,1576.02251,20,0,1731,-32765,33.5,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
165.3,59.2049408,18.1772881,4.1,307.01,7,-1,307,63,0.99,48.42,48.36,32.549,22.47999954,22.47999954,20.40999985,22.47999954,37.06999969,-1,100,4,192,0.451782,3,30,14,-1,48.07,29.1,1576.02251,20,0,1714,-32765,32.8,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
165.4,59.2049408,18.1772881,4.1,307.01,7,-1,307,63,0.99,48.42,48.36,32.549,22.47999954,22.47999954,20.40999985,22.47999954,37.06999969,-1,100,4,192,0.451782,3,33,4,-1,48.07,29.6,1576.02251,20,0,1705,-32765,33.9,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
165.5,59.2049484,18.1772861,3.9,347.53,7,-1,347.5,63,0.99,48.42,48.36,32.549,22.47999954,22.47999954,20.40999985,22.47999954,37.06999969,-1,100,4,192,0.451782,3,38,2,-1,48.05,29.8,1576.02251,20,0,1730,-32765,34.1,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
165.6,59.2049484,18.1772861,3.9,347.53,7,-1,347.5,63,0.99,48.42,48.36,32.549,22.47999954,22.47999954,20.40999985,22.47999954,37.06999969,-1,100,4,192,0.451782,3,42,10,-1,47.99,30.4,1576.02251,20,0,1703,-32765,35.4,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
165.7,59.2049484,18.1772861,3.9,347.53,7,-1,347.5,63,0.99,48.34,48.35,34.271,22.47999954,22.47999954,20.40999985,22.47999954,37.06999969,-1,100,4,192,0.451782,3,45,10,-1,48.04,29.7,1656.640779,20,0,1741,-32765,34.2,28,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
165.8,59.2049484,18.1772861,3.9,347.53,7,-1,347.5,63,0.99,48.34,48.35,34.271,22.47999954,22.47999954,20.40999985,22.47999954,37.06999969,-1,100,4,192,0.451782,3,50,18,-1,48.06,29.9,1656.640779,21,0,1760,-32765,34.6,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
165.9,59.2049484,18.1772861,3.9,347.53,7,-1,347.5,63,0.99,48.34,48.36,34.271,22.47999954,22.47999954,20.40999985,22.47999954,37.06999969,-1,100,4,192,0.451782,3,55,17,-1,48.05,30.5,1656.640779,21,0,1765,-32765,35.7,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
166,59.2049561,18.1772861,4,347.53,7,-1,347.5,63,0.99,48.34,48.36,34.271,22.47999954,22.47999954,20.40999985,22.47999954,37.06999969,-1,100,4,193,0.454132,3,58,34,-1,48.06,31,1656.640779,21,0,1786,-32765,36.6,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
166.1,59.2049599,18.1772861,4,347.53,7,-1,347.5,63,0.99,48.34,48.36,34.271,22.47999954,22.47999954,20.40999985,22.47999954,37.06999969,-1,100,4,203,0.477661,3,63,3,-1,48.06,34.5,1656.640779,21,0,1791,-32765,42,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
166.2,59.2049599,18.1772861,4,347.53,7,-1,347.5,63,0.99,48.248,48.36,34.002,22.47999954,22.47999954,20.39999962,22.5,37.04000092,-1,100,4,207,0.487061,3,66,38,-1,47.89,36.4,1640.509155,21,0,1821,-32765,44.5,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
166.3,59.2049637,18.1772861,4.1,347.53,7,-1,347.5,63,0.99,48.248,48.18,34.002,22.47999954,22.47999954,20.39999962,22.5,37.04000092,-1,100,4,207,0.487061,3,71,0,-1,47.83,36,1640.509155,21,0,1817,-32765,43.7,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
166.4,59.2049637,18.1772861,4.1,347.53,7,-1,347.5,63,0.99,48.248,48.18,34.002,22.47999954,22.47999954,20.39999962,22.5,37.04000092,-1,100,4,207,0.487061,3,75,19,-1,47.76,37.3,1640.509155,21,0,1807,-32765,46.3,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
166.5,59.2049675,18.1772861,4.1,347.53,7,-1,347.5,63,0.99,48.248,48.18,34.002,22.47999954,22.47999954,20.39999962,22.5,37.04000092,-1,100,4,206,0.484711,3,79,7,-1,47.84,36.6,1640.509155,21,0,1882,-32765,45.3,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
166.6,59.2049675,18.1772861,4.1,347.53,7,-1,347.5,63,0.99,48.248,48.18,34.002,22.47999954,22.47999954,20.39999962,22.5,37.04000092,-1,100,4,206,0.484711,3,83,28,-1,47.92,35.9,1640.509155,21,0,1869,-32765,43.9,29,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
